product_id,name,brand,price,type,ingredients_parsed
p00973,Cowshed SLEEP Calming Bath Salts,Cowshed,18.0,Bath Salts,"[""maris sal/sea salt/sel marin"", ""sodium chloride  salt"", ""glycerin"", ""caprylic/capric triglyceride"", ""alchemilla vulgaris  leaf extract"", ""hypericum perforatum  leaf extract"", ""achillea millefolium  flower extract"", ""squalane"", ""guaiazulene"", ""parfum"", ""backhousia citriodora  leaf oil"", ""salvia sclarea  flower oil"", ""anthemis nobilis  flower oil"", ""cananga odorata  flower oil"", ""lavandula angustifolia  flower oil"", ""styrax tonkinensis  resin extract"", ""citrus aurantium amara  leaf oil"", ""tilia cordata  flower oil"", ""citrus aurantium  flower oil"", ""melissa officinalis  leaf oil"", ""valeriana officinalis  root oil"", ""linalool"", ""citral""]"
p00974,Mauli Himalayan Healing Salts 460g,Mauli,42.0,Bath Salts,"[""himalayan salts"", ""geranium"", ""sweet blood orange"", ""grapefruit"", ""lime"", ""patchouli"", ""sandalwood"", ""frankincense"", ""himalayan cedarwood. turkish rose"", ""jasmine sambac absolute"", ""rose otto"", ""vanilla absolute"", ""lavender"", ""rose quartz crystals. naturally occurring allergens: citronellol"", ""geraniol"", ""linalool"", ""eugenol"", ""cinnamal"", ""benzyl alcohol"", ""farnesol""]"
p00975,Spa Magik Organiks Muscle Therapy Ache Away Eucalyptus Bath Salts,Spa Magik,12.5,Bath Salts,"[""dead sea salt"", ""eucalyptus globulus  leaf oil"", ""mentha piperita  oil"", ""aloe barbadensis  leaf juice"", ""opuntia streptacantha  stem extract"", ""glycerin"", ""phenoxyethanol"", ""simmondsia chinensis  seed oil"", ""olea europaea  fruit oil""]"
p00976,L:A BRUKET No. 090 Sea Salt Bath Salt 300g,L:A BRUKET,6.0,Bath Salts,"[""sodium chloride""]"
p00977,AHAVA Natural Dead Sea Bath Salts,AHAVA,6.49,Bath Salts,"[""100% dead sea salt""]"
p00978,"L:A BRUKET Marigold, Orange and Geranium Sea Salt Bath 450g",L:A BRUKET,23.0,Bath Salts,"[""geraniol"", ""limonene"", ""linalool"", ""sodium chloride"", ""calendula officinalis  flower""]"
p00979,Bubble T Bath Salts Lemongrass & Green Tea 500g,Bubble,4.99,Bath Salts,"[""sodium chloride"", ""parfum"", ""lycium chinense fruit extract"", ""propylene glycol"", ""water"", ""citrus aurantium bergamia  fruit oil"", ""cymbopogon citratus leaf oil"", ""citral"", ""limonene"", ""linalool"", ""ci 14700"", ""ci 19140""]"
p00980,ila-spa Bath Salts for Cleansing 500g,ila-spa,39.2,Bath Salts,"[""himalayan salt crystals"", ""lavender oil"", ""rose geranium oil"", ""juniper berry oil"", ""lemongrass oil"", ""patchouli oil"", ""naturally\u00a0occurring citral"", ""citronellol"", ""geraniol"", ""limonene"", ""linalool""]"
p00981,Sea Magik Himalayan Spa Salts 5kg,Sea Magik,19.95,Bath Salts,"[""sodium chloride""]"
p00982,Westlab Cleansing Shower Wash with Pure Himalayan Salt Minerals 400ml,Westlab,1.99,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""glycerin"", ""disodium laureth sulfosuccinate"", ""sodium chloride"", ""coco-glucoside"", ""sodium lauroyl methyl isethionate"", ""parfum"", ""peg-200 hydrogenated glyceryl palmate"", ""sodium benzonate"", ""peg-7 glyceryl cocoate"", ""potassium sorbate"", ""citric acid"", ""sodium hydroxide""]"
p00983,Westlab Reviving Shower Wash with Pure Epsom Salt Minerals 400ml,Westlab,1.99,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""glycerin"", ""disodium laureth sulfosuccinate"", ""coco-glucoside"", ""magnesium sulfate"", ""sodium chloride"", ""sodium lauroyl methyl isethionate"", ""parfum"", ""peg-200 hydrogenated glyceryl palmate"", ""sodium benzonate"", ""peg-7 glyceryl cocoate"", ""limonene"", ""potassium sorbate"", ""citric acid"", ""hexyl cinnamal"", ""linalool"", ""sodium hydroxide""]"
p00984,AMELIORATE Nourishing Body Wash 200ml,AMELIORATE,10.5,Body Wash,"[""aqua/water/eau"", ""peg-7 glyceryl cocoate"", ""disodium cocoamphodiacetate"", ""sodium lauroyl sarcosinate"", ""cocamidopropyl betaine"", ""acrylates copolymer"", ""sodium chloride"", ""glycerin"", ""fragrance"", ""phenoxyethanol"", ""glycol distearate"", ""borago officinalis  seed oil"", ""camelina sativa  seed oil"", ""peg-40 hydrogenated castor oil"", ""trideceth-9"", ""laureth-4"", ""styrene/acrylamide copolymer"", ""1"", ""2-hexanediol"", ""caprylyl glycol"", ""ethylhexylglycerin"", ""polyquaternium-10"", ""disodium edta"", ""sodium hydroxide"", ""linalool"", ""citronellol"", ""hydrolyzed milk protein"", ""propylene glycol"", ""citrus aurantium dulcis  oil"", ""limonene"", ""coumarin"", ""juniperus mexicana  oil"", ""lactic acid"", ""alpha-isomethyl ionone"", ""citric acid"", ""pelargonium graveolens  oil"", ""pentylene glycol"", ""serine"", ""sodium lactate"", ""sorbitol"", ""urea"", ""benzoic acid"", ""tocopherol"", ""allantoin""]"
p00985,Bulldog Lemon & Bergamot Shower Gel 500ml,Bulldog,3.38,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""sodium methyl cocoyl taurate"", ""sodium chloride"", ""glycerin"", ""lauryl glucoside"", ""sodium methyl oleoyl taurate"", ""sodium pca"", ""sodium lauroyl sarcosinate"", ""sodium benzoate"", ""citric acid"", ""parfum"", ""potassium sorbate"", ""limonene"", ""eugenol""]"
p00986,Molton Brown Coastal Cypress & Sea Fennel Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""fragrance / parfum"", ""laureth-7 citrate"", ""glycerin"", ""sodium chloride"", ""coco-glucoside"", ""callitris columellaris leaf/wood extract"", ""crithmum maritimum extract"", ""polyquaternium-7"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""propylene glycol"", ""butylene glycol"", ""caprylic/capric triglyceride"", ""lauryl alcohol"", ""myristyl alcohol"", ""hydrogenated palm glycerides citrate"", ""ppg-26-buteth-26"", ""ethylhexyl methoxycinnamate"", ""butyl methoxydibenzoylmethane"", ""ethylhexyl salicylate"", ""peg-40 hydrogenated castor oil"", ""limonene"", ""alpha-isomethyl ionone"", ""linalool"", ""tetrasodium glutamate diacetate"", ""tocopherol"", ""sodium phytate"", ""alcohol denat"", ""benzyl alcohol"", ""phenoxyethanol"", ""sodium benzoate"", ""sorbic acid"", ""citric acid"", ""sodium hydroxide"", ""peg-150 pentaerythrityl tetrastearate"", ""ppg-2 hydroxyethyl cocamide"", ""blue 1 / ci 42090"", ""red 33 / ci 17200"", ""yellow 5 / ci 19140""]"
p00987,Molton Brown Black Peppercorn Body Wash 300ml,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""fragrance / parfum"", ""propylene glycol"", ""glycerin"", ""laureth-7 citrate"", ""sodium chloride"", ""coco-glucoside"", ""piper nigrum  seed oil"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""polyquaternium-7"", ""hydrogenated palm glycerides citrate"", ""peg-40 hydrogenated castor oil"", ""ethylhexyl salicylate"", ""butyl methoxydibenzoylmethane"", ""diethylhexyl syringylidenemalonate"", ""ppg-2 hydroxyethyl cocamide"", ""limonene"", ""linalool"", ""citronellol"", ""hydroxycitronellal"", ""citral"", ""butylphenyl methylpropional"", ""coumarin"", ""tetrasodium glutamate diacetate"", ""sodium phytate"", ""tocopherol"", ""alcohol denat"", ""sodium benzoate"", ""potassium sorbate"", ""phenoxyethanol"", ""citric acid"", ""sodium hydroxide"", ""peg-150 pentaerythrityl tetrastearate"", ""red 4 / ci 14700"", ""blue 1 / ci 42090""]"
p00988,Bulldog Peppermint & Eucalyptus Shower Gel 500ml,Bulldog,3.38,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""sodium methyl cocoyl taurate"", ""glycerin"", ""sodium chloride"", ""lauryl glucoside"", ""sodium methyl oleoyl taurate"", ""sodium pca"", ""sodium lauroyl sarcosinate"", ""sodium benzoate"", ""citric acid"", ""parfum"", ""potassium sorbate""]"
p00989,Molton Brown Delicious Rhubarb and Rose Bath and Shower Gel (300ml),Molton Brown,22.0,Body Wash,"[""water"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""fragrance"", ""laureth-7 citrate"", ""sodium chloride"", ""propylene glycol"", ""coco-glucoside"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""rheum rhabarbarum stalk extract"", ""rosa multiflora fruit extract"", ""ethylhexylglycerin"", ""glycerin"", ""ppg-26-buteth-26"", ""peg-40 hydrogenated castor oil"", ""benzophenone-4"", ""butyl methoxydibenzoylmethane"", ""ethylhexyl methoxycinnamate"", ""ethylhexyl salicylate"", ""benzyl alcohol"", ""benzyl salicylate"", ""citral"", ""citronellol"", ""geraniol"", ""limonene"", ""linalool"", ""sodium phytate"", ""tetrasodium glutamate diacetate"", ""butylene glycol"", ""salicylic acid"", ""sorbic acid"", ""phenoxyethanol"", ""sodium hydroxide"", ""caramel"", ""red 33 ""]"
p00990,Elizabeth Arden White Tea Shower Gel 400ml,Elizabeth Arden,13.0,Body Wash,"[""water/aqua/eau"", ""sodium laureth sulfate"", ""polysorbate 20"", ""parfum/fragrance"", ""decyl glucoside"", ""lauryl glucoside"", ""cocamidopropyl betaine"", ""peg-150 distearate"", ""sodium chloride"", ""peg-8 dimethicone"", ""butylene glycol"", ""camellia sinensis leaf extract"", ""peg-150 pentaerythrityl tetrastearate"", ""peg-6 caprylic/capric glycerides"", ""bht"", ""farnesol"", ""geraniol"", ""linalool"", ""dmdm hydantoin"", ""phenoxyethanol""]"
p00991,Bulldog Original Shower Gel 500ml,Bulldog,3.38,Body Wash,"[""water"", ""aloe barbadensis leaf juice"", ""coco-glucoside"", ""cocamidopropyl betaine"", ""disodium cocoamphodiacetate"", ""glycerin"", ""rosmarinus officinalis  leaf oil"", ""citrus aurantium bergamia  peel oil"", ""coriandrum sativum  seed oil"", ""mentha piperita  oil"", ""eucalyptus globulus leaf oil"", ""litsea cubeba fruit oil"", ""ocimum basilicum  oil"", ""menthol"", ""acrylates /c10-30 alkyl acrylate crosspolymer"", ""sodium chloride"", ""limonene"", ""linalool"", ""sodium hydroxide"", ""benzoic acid"", ""dehydroacetic acid"", ""phenoxyethanol""]"
p00992,L'Oréal Paris Men Expert Total Clean Shower Gel 300ml,L'Oréal Paris,2.99,Body Wash,"[""aqua / water"", ""sodium laureth sulfate"", ""glycerin"", ""acrylates copolymer"", ""parfum / fragrance"", ""sodium chloride"", ""coco-betaine"", ""ci 19140 / yellow 5"", ""ci 14700 / red 4"", ""charcoal powder"", ""sodium benzoate"", ""sodium hydroxide"", ""sodium dehydroacetate"", ""ppg-5-ceteth-20"", ""peg-150 pentaerythrityl tetrastearate"", ""peg-6 caprylic/capric glycerides"", ""peg-90m"", ""salicylic acid"", ""polyquaternium-7"", ""polyglycerin-10"", ""polyglyceryl-10 myristate"", ""polyglyceryl-10 stearate"", ""limonene"", ""linalool"", ""pentylene glycol"", ""mentha piperita extract / peppermint extract"", ""citric acid"", ""bht"", ""coumarin"", ""styrene/acrylates copolymer""]"
p00993,Molton Brown Fiery Pink Bath and Shower Gel 300ml,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""laureth-4"", ""fragrance / parfum"", ""peg-40 hydrogenated castor oil"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""caprylic/capric triglyceride"", ""lauryl alcohol"", ""myristyl alcohol"", ""peg-18 glyceryl oleate/cocoate"", ""ethylhexyl salicylate"", ""butyl methoxydibenzoylmethane"", ""diethylhexyl syringylidenemalonate"", ""limonene"", ""butylphenyl methylpropional"", ""hydroxycitronellal"", ""citral"", ""tetrasodium glutamate diacetate"", ""sodium phytate"", ""tocopherol"", ""butylene glycol"", ""alcohol denat"", ""propylene glycol"", ""phenoxyethanol"", ""benzyl alcohol"", ""sorbic acid"", ""sodium chloride"", ""citric acid"", ""sodium hydroxide"", ""red 33 / ci 17200"", ""yellow 6 / ci 15985"", ""blue 1 / ci 42090"", ""red 4 / ci 14700""]"
p00994,Jo Malone London Lime Basil and Mandarin Soap 100g,Jo Malone London,16.0,Body Wash,"[""water\\aqua\\eau"", ""stearic acid"", ""butylene glycol"", ""ethylhexyl palmitate"", ""tocopheryl acetate"", ""prunus armeniaca  kernel oil"", ""glycerin"", ""coco-caprylate/caprate"", ""hydrogenated polyisobutene"", ""ethylhexyl hydroxystearate"", ""dimethicone"", ""triethanolamine"", ""cetyl alcohol"", ""saccharomyces lysate extract"", ""hordeum vulgare  extract\\extrait d'orge"", ""triticum vulgare  germ extract"", ""sodium hyaluronate"", ""carbomer"", ""paeonia albiflora  root extract"", ""sorbitan stearate"", ""phytosphingosine"", ""trehalose"", ""caffeine"", ""cholesterol"", ""linoleic acid"", ""hydrogenated lecithin"", ""fragrance"", ""squalane"", ""propylene glycol dicaprate"", ""disodium edta"", ""hydroxyisohexyl 3-cyclohexene carboxaldehyde"", ""limonene"", ""linalool"", ""hexyl cinnamal"", ""bht"", ""sodium dehydroacetate"", ""phenoxyethanol""]"
p00995,ESPA Bergamot and Jasmine Bath and Shower Gel 250ml,ESPA,19.0,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""sodium lauroyl sarcosinate"", ""polyglyceryl-4 caprate"", ""sodium lauryl sulfoacetate"", ""caprylyl/capryl glucoside"", ""peg-120 methyl glucose dioleate"", ""benzyl alcohol"", ""betaine"", ""limonene"", ""sodium chloride"", ""sodium sulfate"", ""fragrance"", ""citrus aurantium bergamia  fruit oil"", ""citrus limon  peel oil"", ""juniperus mexicana oil"", ""citrus aurantium dulcis  peel oil"", ""sodium benzoate"", ""citrus aurantifolia  oil"", ""eucalyptus globulus leaf oil"", ""linalool"", ""dehydroacetic acid"", ""abies sibirica oil"", ""mentha arvensis leaf oil"", ""zingiber officinale  root oil"", ""citral"", ""cupressus sempervirens leaf oil"", ""cymbopogon nardus  oil"", ""melaleuca alternifolia  leaf oil"", ""myrocarpus fastigiatus oil"", ""cistus ladaniferus oil"", ""dipteryx odorata seed extract"", ""ferula galbaniflua  resin oil"", ""fucus vesiculosus extract"", ""jasminum officinale  flower extract"", ""lavandula angustifolia  flower extract"", ""tocopherol"", ""citric acid""]"
p00996,Molton Brown Orange & Bergamot Bath and Shower Gel,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""propylene glycol"", ""glycerin"", ""limonene"", ""fragrance / parfum"", ""sodium chloride"", ""coco-glucoside"", ""citrus aurantium dulcis  peel oil"", ""polyquaternium-7"", ""hydrogenated palm glycerides citrate"", ""laureth-7 citrate"", ""peg-40 hydrogenated castor oil"", ""ethylhexyl salicylate"", ""butyl methoxydibenzoylmethane"", ""diethylhexyl syringylidenemalonate"", ""ppg-2 hydroxyethyl cocamide"", ""linalool"", ""hexyl cinnamal"", ""amyl cinnamal"", ""hydroxycitronellal"", ""eugenol"", ""butylphenyl methylpropional"", ""tetrasodium glutamate diacetate"", ""tocopherol"", ""sodium benzoate"", ""citric acid"", ""sodium hydroxide"", ""peg-150 pentaerythrityl tetrastearate""]"
p00997,Sanctuary Spa Classic Body Wash 250ml,Sanctuary Spa,6.0,Body Wash,"[""water"", ""sodium laureth sulfate"", ""glycerin"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""peg-40 hydrogenated\u00a0castor oil"", ""phenoxyethanol"", ""sodium benzoate"", ""sodium hydroxide"", ""parfum"", ""benzyl alcohol"", ""butyl\u00a0methoxydibenzoylmethane"", ""propylene glycol"", ""sesamum indicum  seed oil"", ""aluminum starch octenylsuccinate"", ""agar"", ""simmondsia chinensis  seed oil"", ""tocopheryl acetate"", ""chlorphenesin"", ""mica"", ""polyquaternium-39"", ""tin oxide"", ""hexyl\u00a0cinnamal"", ""linalool"", ""limonene"", ""benzyl salicylate"", ""ci 73360"", ""ci 15985"", ""ci 77891"", ""ci 16035"", ""ci 42090 ""]"
p00998,Sukin Botanical Body Wash (500ml),Sukin,9.95,Body Wash,"[""water"", ""aloe barbadensis leaf juice"", ""cocamidopropyl betaine"", ""decyl glucoside"", ""peg-150 pentaerythrityl tetrastearate"", ""glycerin"", ""rosa canina fruit oil"", ""simmondsia chinensis  seed oil"", ""persea gratissima  oil"", ""tocopherol"", ""chamomilla recutita  flower extract"", ""yucca schidigera root extract"", ""lavandula angustifolia  flower extract"", ""citrus tangerina  peel oil"", ""citrus nobilis  peel oil"", ""lavandula angustifolia  oil"", ""vanillin"", ""vanilla planifolia fruit extract"", ""phenoxyethanol"", ""benzyl alcohol"", ""limonene"", ""linalool""]"
p00999,Molton Brown Russian Leather Bath & Shower Gel 300ml,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""fragrance / parfum"", ""glycerin"", ""sodium chloride"", ""coco-glucoside"", ""propylene glycol"", ""polyquaternium-7"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""laureth-7 citrate"", ""peg-40 hydrogenated castor oil"", ""ethylhexyl salicylate"", ""butyl methoxydibenzoylmethane"", ""diethylhexyl syringylidenemalonate"", ""coumarin"", ""tocopherol"", ""sodium phytate"", ""tetrasodium glutamate diacetate"", ""sodium benzoate"", ""phenoxyethanol"", ""citric acid"", ""sodium hydroxide"", ""peg-150 pentaerythrityl tetrastearate"", ""ppg-2 hydroxyethyl cocamide"", ""hydrogenated palm glycerides citrate"", ""alcohol denat"", ""blue 1 / ci 42090"", ""red 4 / ci 14700"", ""yellow 6 / ci 15985""]"
p01000,Burt's Bees Baby Bee Shampoo & Body Wash (236ml),Burt's Bees,8.49,Body Wash,"[""water"", ""decyl glucoside"", ""coco-betaine"", ""lauryl glucoside"", ""sucrose laurate"", ""glycerin"", ""parfum"", ""betaine"", ""sodium cocoyl hydrolyzed soy protein"", ""coco-glucoside"", ""xanthan gum"", ""glucose"", ""glyceryl oleate"", ""sodium chloride"", ""citric acid"", ""potassium iodide"", ""potassium thiocyanate"", ""tocopherol"", ""glucose oxidase"", ""lactoperoxidase"", ""hydrogenated palm glycerides citrate"", ""lecithin"", ""ascorbyl palmitate"", ""limonene""]"
p01001,Bulldog Black Pepper & Vetiver Shower Gel 500ml,Bulldog,3.38,Body Wash,"[""water"", ""cocamidopropyl betaine"", ""sodium methyl cocoyl taurate"", ""sodium chloride"", ""glycerin"", ""lauryl glucoside"", ""sodium methyl oleoyl taurate"", ""sodium pca"", ""sodium lauroyl sarcosinate"", ""sodium benzoate"", ""citric acid"", ""parfum"", ""potassium sorbate"", ""limonene"", ""eugenol""]"
p01002,Rituals The Ritual of Sakura Foaming Shower Gel (200ml),Rituals,8.5,Body Wash,"[""water"", ""sodium laureth sulfate"", ""isopentane"", ""cocamidopropyl betaine"", ""sorbitol"", ""isopropyl palmitate"", ""parfum/fragrance"", ""peg-120 methyl glucose dioleate"", ""isobutane"", ""guar hydroxypropyltrimonium chloride"", ""sodium benzoate"", ""citric acid"", ""peg-40 hydrogenated castor oil"", ""oryza sativa  extract"", ""glycerin"", ""prunus cerasus  extract"", ""butylene glycol"", ""alpha-isomethyl ionone"", ""benzyl alcohol"", ""benzyl salicylate"", ""butylphenyl methylpropional"", ""cinnamyl alcohol"", ""citronellol"", ""coumarin"", ""geraniol"", ""hexyl cinnamal"", ""linalool""]"
p01003,Molton Brown Jasmine & Sun Rose Bath & Shower Gel,Molton Brown,22.0,Body Wash,"[""water / aqua / eau"", ""sodium laureth sulfate"", ""cocamidopropyl betaine"", ""fragrance / parfum"", ""propylene glycol"", ""laureth-7 citrate"", ""glycerin"", ""sodium chloride"", ""coco-glucoside"", ""polyquaternium-7"", ""lonicera caprifolium  flower extract"", ""lonicera japonica  flower extract"", ""caprylyl glycol"", ""hydrogenated palm glycerides citrate"", ""ethylhexyl salicylate"", ""limonene"", ""linalool"", ""geraniol"", ""hydroxycitronellal"", ""tetrasodium glutamate diacetate"", ""tocopherol"", ""sodium phytate"", ""alcohol denat"", ""phenoxyethanol"", ""sodium benzoate"", ""citric acid"", ""sodium hydroxide"", ""butyl methoxydibenzoylmethane"", ""diethylhexyl syringylidenemalonate"", ""peg-150 pentaerythrityl tetrastearate"", ""ppg-2 hydroxyethyl cocamide"", ""red 4 / ci 14700"", ""yellow 5 / ci 19140""]"
